,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,last_scraped,source,name,description,host_name,host_since,host_location,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable
662,36366684,98.7,82.6,1.0,1.0,46.20693,6.1297,1.0,1.0,1.0,1.4,122.2,5.0,1125,5.0,5.0,1125,1125,5.0,1125.0,0,0,0,12.0,0.0,0.0,4.92,4.92,4.92,4.83,4.83,4.83,4.67,1.0,1.0,0.0,0.0,0.18,2024-06-29,previous scrape,Charming and spacious apartment,"Charming, spacious, renovated, ""old France"" style and very quite apartment. You will find all the necessary equipment and even Netflix! Close by the city center and the public transport. Bus station at 2 min to the airport, train station and congress center.",José-Angel,2015-06-21,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Dryer"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""TV"", ""Breakfast"", ""Essentials"", ""Iron"", ""Patio or balcony"", ""Shampoo"", ""Elevator"", ""Wifi"", ""Microwave"", ""Washer"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you""]",t,2024-06-29,2019-01-17,2019-06-16,f
663,23806032,98.7,82.6,2.0,2.0,46.19539,6.13806,2.0,1.0,1.0,1.0,51.0,1.0,730,1.0,1.0,730,730,1.0,730.0,6,10,111,10.6,17.0,2.0,4.87,4.84,4.85,4.84,4.84,4.96,4.81,2.0,1.2,2.0,0.0,1.04,2024-06-29,city scrape,Room in cosy duplex in central Geneva -Ladies only,"Room in modern, cosy duplex in central Geneva!<br /><br /> - duplex apartment, guest toilette, large living and dining room plus a modern fully equipped American kitchen (freezer, oven, fridge, dish washer, etc.) , 3 bedrooms (one will be yours), 2 bathrooms (one with shower, one with bathtub)<br /> - 2 washing machines and 2 dryers in the basement (for very little money per use)<br /> - 1 storage room in the basement",Amy,2014-11-16,"Geneva, Switzerland",a few days or more,f,"['phone', 'work_email']",t,t,Commune de Genève,Private room in rental unit,Private room,1 private bath,"[""Hangers"", ""Refrigerator"", ""TV"", ""Breakfast"", ""Essentials"", ""Iron"", ""Elevator"", ""Wifi"", ""First aid kit"", ""Washer"", ""Dedicated workspace"", ""Free street parking"", ""Heating"", ""Lock on bedroom door"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you""]",t,2024-06-29,2019-02-18,2024-06-15,f
664,46143912,92.0,81.0,2.2,3.0,46.2,6.13936,3.0,1.0,1.0,1.4,122.2,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,0,0,0,3.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.8,1.2,2.0,0.0,0.05,2024-06-29,previous scrape,"Spacious and Bright, Carouge","Spacious apartment (loft style), 15 min to lake, 20 min to station and less than 30 min to airport, comfortable and very well equipped, 1 bedroom, 1 kitchen, 1 bathroom, in a very quiet neighbourhood.<br />Wifi, basic products, bed linens and towels, hairdryer, board and iron are provided.",Philippe,2015-10-09,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Carouge,Entire rental unit,Entire home/apt,1 bath,"[""TV with standard cable"", ""Hangers"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Long term stays allowed"", ""Coffee maker"", ""Dishes and silverware"", ""Cooking basics"", ""Refrigerator"", ""Shampoo"", ""Dishwasher"", ""Self check-in"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Stove"", ""Iron"", ""Wifi"", ""Heating"", ""Lockbox"", ""Oven""]",t,2024-06-29,2019-05-09,2019-05-22,f
665,23806032,98.7,82.6,2.0,2.0,46.19527,6.14022,2.0,1.0,1.0,1.0,58.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,9,16,32,19.0,13.0,2.0,4.95,4.95,4.84,4.89,5.0,5.0,5.0,2.0,1.2,2.0,0.0,0.78,2024-06-29,city scrape,Room in cozy modern duplex Appartment,"Room in modern, cosy duplex in central Geneva!",Amy,2014-11-16,"Geneva, Switzerland",a few days or more,f,"['phone', 'work_email']",t,t,Commune de Genève,Private room in rental unit,Private room,1 shared bath,"[""Hangers"", ""TV"", ""Essentials"", ""Iron"", ""Elevator"", ""Wifi"", ""First aid kit"", ""Washer"", ""Dedicated workspace"", ""Heating"", ""Lock on bedroom door"", ""Hair dryer"", ""Host greets you""]",t,2024-06-29,2022-06-30,2024-06-18,f
666,26924432,90.0,100.0,7.0,8.0,46.20287,6.15853,4.0,1.0,1.0,2.0,226.0,2.0,1125,1.0,2.0,1125,1125,2.0,1125.0,9,18,263,10.6,2.9,2.0,4.46,4.63,4.8,4.8,4.86,4.84,4.35,5.0,1.2,0.0,0.0,0.8,2024-06-29,city scrape,Cool & Central 2 bedroom in heart of Eaux-vives,"A beautiful two bedroom, one bathroom apartment set on the 4th floor with a lift. Great living space with a balcony on Eaux-vives. 2 bedrooms, with a queen bed in each room. <br />The apartment is 1 min from the bus stop, and supermarkets, and 4 min from the lake.<br />The apartment features super fast 10Gbit/s fiber optic internet, 300+ cable tv channels, in multiple languages, a new fully equipped kitchen, with all necessities for cooking, and much more. Free advice and support, at any time! :-)",Karim,2015-01-29,"Genève, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""TV with standard cable"", ""Hangers"", ""Dedicated workspace"", ""Microwave"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Lake access"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Shampoo"", ""Elevator"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Self check-in"", ""Ethernet connection"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Dryer"", ""Crib"", ""High chair"", ""Stove"", ""Paid parking off premises"", ""Iron"", ""Wifi"", ""Washer"", ""Bathtub"", ""Heating"", ""Air conditioning"", ""Lockbox"", ""Oven""]",t,2024-06-29,2019-01-20,2024-06-10,f
667,238423393,98.7,82.6,1.0,1.0,46.19269,6.14479,3.0,1.0,1.0,3.0,100.0,5.0,17,5.0,5.0,17,17,5.0,17.0,14,24,316,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.03,2024-06-29,city scrape,Joli appartement en plein centre ville,"Comfortable and comfortable apartment near shops, monuments, museums and Lake Geneva",Nora,2019-01-23,"Genève, Switzerland",a few days or more,f,['phone'],t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Mountain view"", ""Single level home"", ""HDTV with Netflix, premium cable, Amazon Prime Video"", ""Baking sheet"", ""Portable fans"", ""Dedicated workspace"", ""Hair dryer"", ""Gym nearby"", ""Coffee maker"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Free washer \u2013 In unit"", ""Central heating"", ""Lake access"", ""Cooking basics"", ""Paid parking garage on premises"", ""Refrigerator"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Shampoo"", ""Dishwasher"", ""Children\u2019s books and toys"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Outlet covers"", ""Coffee"", ""Essentials"", ""Pets allowed"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Room-darkening shades"", ""Laundromat nearby"", ""Crib"", ""Shower gel"", ""High chair"", ""Stove"", ""Paid parking off premises"", ""Iron"", ""Wifi"", ""Wine glasses"", ""Bathtub"", ""Oven""]",t,2024-06-29,2019-08-08,2022-08-10,f
668,4014324,98.7,100.0,2.0,11.0,46.2,6.1,3.0,1.0,1.0,1.4,122.2,3.0,11,3.0,3.0,11,11,3.0,11.0,30,60,365,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.0,0.0,0.0,0.8,2024-06-29,previous scrape,APPARTEMENT IDEAL POUR SALON DE L'AUTO GENEVE 2019,"Nice apartment 55 m2, a 5-minute walk to Hyper Leclerc in France (5-minute walk to border). Cozy, quiet location, 7-minute  walk to tram 14  to Geneva and 15 minutes to airport<br />Super convenient for auto show. (Palexpo is a 7-minute drive)",Pierre,2012-10-30,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Meyrin,Entire rental unit,Entire home/apt,1 bath,"[""Dryer"", ""TV"", ""Iron"", ""Shampoo"", ""Private entrance"", ""Wifi"", ""Free parking on premises"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Kitchen""]",t,2024-06-29,2019-08-08,2022-08-10,t
669,61353670,100.0,100.0,1.0,1.0,46.20444,6.13679,4.0,1.0,1.0,2.0,280.0,3.0,5,2.0,3.0,5,5,2.3,5.0,2,2,28,32.0,7.0,1.0,4.91,4.97,4.91,4.91,4.94,4.97,4.78,1.0,1.0,0.0,0.0,0.49,2024-06-29,city scrape,Appartement cosy centre de Genève,"Apparently 80m2 very bright and sunny with 2 large bedrooms<br />Balcony, open kitchen, bathroom and separate toilet.",Jean-Marie,2016-03-03,"Genève, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""TV with standard cable"", ""Refrigerator"", ""Elevator"", ""Essentials"", ""Iron"", ""Shampoo"", ""Private entrance"", ""Wifi"", ""First aid kit"", ""Washer"", ""Hot water"", ""Free parking on premises"", ""Bathtub"", ""Heating"", ""Hair dryer"", ""Coffee maker"", ""Kitchen"", ""Dishes and silverware"", ""Host greets you""]",t,2024-06-29,2019-02-17,2024-05-31,t
670,20756557,98.7,82.6,1.0,3.0,46.212,6.13181,4.0,1.0,1.0,1.4,122.2,10.0,30,2.5,10.0,30,30,10.0,30.0,0,0,0,3.0,0.0,0.0,4.67,5.0,4.67,5.0,5.0,5.0,4.33,1.0,1.0,0.0,0.0,0.05,2024-06-29,previous scrape,Nice top floor loft / apartment in Geneva center,"Warm and cosy loft/appartement on the top floor of a building ideally located at two tram stops from the train station and 10 minutes from the airport. <br />The flat is distributed with a kitchen open on the living room and dining room. <br />A separate bedroom with a queen size bed, and a bathroom including a washing machine. <br />The apartment is very bright and has a terrace with no vis à vis",Sébastien,2014-08-31,"Geneva, Switzerland",within a day,f,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Private entrance"", ""Dishes and silverware""]",t,2024-06-29,2019-09-02,2019-11-11,f
671,2328179,98.7,82.6,1.0,2.0,46.20462,6.13725,4.0,1.0,1.0,1.4,122.2,2.0,10,2.0,2.0,10,10,2.0,10.0,0,0,0,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.0,0.0,0.0,0.8,2024-06-29,previous scrape,"Beautiful, cozy, quiet and central 2bd apartment.","Large living room, dining room open to the kitchen.  Room with very comfortable double bed and balcony access (quiet). Central location: 12 minutes from Cornavin train station (with Tram 15 & 18), 15 minutes from the city center and left bank (Tram 12 & 17). Large grocery store 50 meters away. 5 min walk from Carouge and Plainpalais<br />Big living room open on the kitchen. Central localisation (12 min to Main station) with trams and Bus. Grocery store, Very confortable bed.",Po,2012-05-09,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire condo,Entire home/apt,2 baths,"[""Hangers"", ""Baking sheet"", ""Portable fans"", ""Cleaning available during stay"", ""Piano"", ""Hair dryer"", ""Coffee maker"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Free washer \u2013 In unit"", ""Blender"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Paid parking lot off premises"", ""Children\u2019s dinnerware"", ""Dishwasher"", ""Children\u2019s books and toys"", ""Elevator"", ""Record player"", ""Dining table"", ""Board games"", ""Fire extinguisher"", ""Electric stove"", ""Coffee"", ""Self check-in"", ""Safe"", ""Essentials"", ""Pocket wifi"", ""Extra pillows and blankets"", ""City skyline view"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Free street parking"", ""Kitchen"", ""Clothing storage: dresser"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""High chair"", ""Iron"", ""Toaster"", ""Wifi"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Books and reading material"", ""Lockbox"", ""Oven"", ""Marshall Bluetooth sound system""]",t,2024-06-29,2019-09-02,2019-11-11,f
672,9258229,98.7,82.6,1.0,1.0,46.18868,6.13637,2.0,1.0,1.0,1.4,122.2,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,0,0,0,5.0,0.0,0.0,5.0,5.0,4.6,5.0,5.0,5.0,4.8,1.0,1.0,0.0,0.0,0.09,2024-06-29,previous scrape,Cosy Appart. 50 m2,"Large living room, dining room open to the kitchen.  Room with very comfortable double bed and balcony access (quiet). Central location: 12 minutes from Cornavin train station (with Tram 15 & 18), 15 minutes from the city center and left bank (Tram 12 & 17). Large grocery store 50 meters away. 5 min walk from Carouge and Plainpalais<br />Big living room open on the kitchen. Central localisation (12 min to Main station) with trams and Bus. Grocery store, Very confortable bed.",Joëlle,2013-10-06,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Carouge,Entire rental unit,Entire home/apt,1 bath,"[""Paid street parking off premises"", ""Hangers"", ""Portable fans"", ""Microwave"", ""Private patio or balcony"", ""Hair dryer"", ""Dishes and silverware"", ""Cooking basics"", ""Clothing storage"", ""Refrigerator"", ""Cleaning products"", ""Dishwasher"", ""Elevator"", ""Dining table"", ""Private entrance"", ""Host greets you"", ""Essentials"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Laundromat nearby"", ""Stove"", ""Iron"", ""Bathtub"", ""Heating"", ""Coffee maker: pour-over coffee"", ""Oven""]",t,2024-06-29,2019-12-07,2020-08-02,f
673,36838009,98.7,82.6,1.0,1.0,46.19602,6.14308,1.0,1.0,1.0,1.0,157.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,0,14,134,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.2,1.0,0.0,0.08,2024-06-29,city scrape,Charming spacious room in excellent location,"Charming spacious private room right in the centre in Plainpalais. <br /><br />Very large room with sofa bed, working space and living area including sofas and television for exclusive use. <br /><br />Expecting a calm and respectful non-smoking person. <br /><br />Sharing fully equipped kitchen and bathroom. Storage space available. <br /><br />Location: Tram and bus at the door. Restaurants, coop, migros.",Beatriz,2015-06-27,"Geneva, Switzerland",a few days or more,f,"['email', 'phone']",t,t,Commune de Genève,Private room in rental unit,Private room,1 shared bath,"[""TV with standard cable"", ""Hangers"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Cooking basics"", ""Refrigerator"", ""Shampoo"", ""Dishwasher"", ""Lock on bedroom door"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Luggage dropoff allowed"", ""Dryer"", ""Shower gel"", ""Private living room"", ""Iron"", ""Wifi"", ""Washer"", ""Heating"", ""Oven""]",t,2024-06-29,2019-03-06,2022-06-25,f
674,22380381,100.0,100.0,4.0,5.0,46.2,6.12557,2.0,1.0,1.0,1.0,111.0,5.0,120,5.0,5.0,1125,1125,5.0,1125.0,0,0,103,3.0,0.0,0.0,4.67,4.67,4.67,4.9,4.9,4.9,4.33,2.0,2.0,0.0,0.0,0.05,2024-06-29,city scrape,Geneva Cozy,"Apartment well located, quiet assured, very sunny. Direct transport to the airport (20 minutes)  and city centre (15 minutes) . Bus and tram stops 100 metres away.<br />The modern apartment,  completely renovated, carefully decorated.   Two bathrooms with a walk-in shower. A large bedroom en suite.<br />Very comfortable bed. The kitchen is fully equipped and open to the living room. Wifi and international TV channels",Noe,2014-10-10,"Lancy, Switzerland",within an hour,t,"['email', 'phone']",t,t,Lancy,Entire rental unit,Entire home/apt,2 baths,"[""Hangers"", ""TV"", ""Dedicated workspace"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Refrigerator"", ""Shampoo"", ""Elevator"", ""Fire extinguisher"", ""Private entrance"", ""Self check-in"", ""Essentials"", ""First aid kit"", ""Kitchen"", ""Crib"", ""Iron"", ""Wifi"", ""Washer"", ""Heating"", ""Lockbox""]",t,2024-06-29,2019-03-08,2021-10-20,t
675,3484479,100.0,100.0,1.0,2.0,46.191062180728586,6.134394050740172,4.0,1.0,1.0,2.0,130.0,5.0,90,1.0,5.0,90,90,5.0,90.0,5,16,16,18.0,6.0,1.0,4.89,4.94,4.89,5.0,4.94,4.72,4.94,1.0,1.0,0.0,0.0,0.28,2024-06-29,city scrape,Cosy apartment near the center,"This  3 rooms apartment is 50 meters from the tram and 2 stops from the center, university stop. Has 2 bedrooms , living-dining room , separate kitchen, bathroom with WC.  5th floor (with elevator) view  and small balcony. Very quiet area. Restaurants  around. A nice cosy place very useful for short and long stay.",Keti,2012-09-05,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Private patio or balcony"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cooking basics"", ""Clothing storage"", ""Refrigerator"", ""Cleaning products"", ""Elevator"", ""Host greets you"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Dryer"", ""Stove"", ""Iron"", ""Toaster"", ""Wifi"", ""Washer"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Oven""]",t,2024-06-29,2019-02-28,2024-06-22,f
676,242278885,100.0,92.0,1.0,1.0,46.22527,6.12422,3.0,1.0,1.0,1.0,140.0,5.0,90,1.0,5.0,90,90,5.0,90.0,18,35,110,18.0,9.0,1.0,4.94,4.89,4.94,4.83,4.94,4.94,4.83,1.0,1.0,0.0,0.0,0.29,2024-06-29,city scrape,Spacious and bright apartment - UN-Palexpo-Airport,"3.5 rooms, 70m2, cozy, one-bedroom with two beds and fitted wardrobe, spacious and bright living area, including dining area. Fully equipped kitchen and bathroom. Dish washer and washing machine. TV & Internet. Small balcony. Next to bus stop",Gabriela,2019-02-10,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Dedicated workspace"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""Shampoo"", ""Host greets you"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Dryer"", ""Iron"", ""Wifi"", ""Washer"", ""Heating""]",t,2024-06-29,2019-04-28,2024-06-20,f
677,14502827,98.7,82.6,1.0,1.0,46.20295,6.13707,2.0,1.0,1.0,1.4,122.2,5.0,30,5.0,5.0,30,30,5.0,30.0,0,0,0,12.0,0.0,0.0,4.83,4.75,4.5,4.75,5.0,4.83,4.67,1.0,1.2,1.0,0.0,0.18,2024-06-29,previous scrape,Private room in friendly flatshare @ Jonction,"We live in a 4-bedroom shared flat in Jonction, as central as it can get in Geneva. <br /><br />Offering a private room, going out to the inner court yard, with private bathroom (showe, no WC). Kitchen and living room are shared.<br />The room shows a 1 person mattress but the mattresses can also be laid next to each other for more space/ 2 ppl <br /><br />We work in IT, social work and policy,  primarily french-speaking. If you are open and considerate, we are looking forward to having you :)",Elena,2014-04-20,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Private room in rental unit,Private room,1 shared bath,"[""Baking sheet"", ""Free washer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Smoke alarm"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Lake access"", ""Cooking basics"", ""Refrigerator"", ""Shampoo"", ""Dishwasher"", ""Elevator"", ""Host greets you"", ""Essentials"", ""Carbon monoxide alarm"", ""Hot water"", ""Kitchen"", ""Luggage dropoff allowed"", ""Stove"", ""Iron"", ""Wifi"", ""Oven""]",t,2024-06-29,2019-02-22,2023-01-23,f
678,56307064,100.0,99.0,1.0,1.0,46.22968094317691,6.1,2.0,1.0,1.0,1.0,80.0,1.0,7,1.0,1.0,1125,1125,1.0,1125.0,5,5,5,10.6,2.9,0.0,4.95,4.96,4.97,4.87,4.97,4.82,4.9,1.0,1.2,1.0,0.0,2.38,2024-06-29,city scrape,Private room and bathroom. Near the airport.,"Shared flat with your own bedroom and bathroom. The flat is perfect located for the Motor Show (only 6 km) with an easy access to the public transport and only 3 km from the airport. Nice place and very quiet. You can find many restaurants, shops, hairdresser in the same district.",Anthony,2016-01-27,"Geneva, Switzerland",within an hour,t,"['email', 'phone']",t,t,Meyrin,Private room in rental unit,Private room,1 private bath,"[""Hangers"", ""Refrigerator"", ""Paid parking on premises"", ""Essentials"", ""Patio or balcony"", ""Shampoo"", ""Wifi"", ""Hot water"", ""Heating"", ""Lock on bedroom door"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you""]",t,2024-06-29,2019-03-07,2024-03-02,t
